02:15|2.15 am|At 2.15 am a policeman observed the place in darkness, but with the stranger's motor still at the curb.|在凌晨2:15，一名警察觀察到該地一片黑暗，但陌生人的汽車仍停在路邊。|The Shadow Out of Time|H.P. Lovecraft|unknown
02:15|two fifteen|It did. When the alarm rang at two fifteen, Lew shut it off, snapped on the little bedside lamp, then swung his feet to the floor to sit on the edge of the bed, holding his eyes open.|確實如此。當鬧鐘在2:15響起時，盧關掉它，打開床頭的小燈，然後把雙腳放到地板上，坐在床邊，努力讓自己保持清醒。|The Night People|Jack Finney|unknown
02:16|02:16 hours|Didn't you hear what I told you in the aircraft? General Scott's aircraft crashed in the desert at 02:16 hours this morning, killing all aboard.|你沒聽我在飛機上說的話嗎？史考特將軍的飛機在今天凌晨02:16墜毀於沙漠，機上人員全部罹難。|Echo of Tomorrow|Rob Buckman|sfw
02:17|Two-seventeen|Two-seventeen, he marveled. It was the strangest time he'd seen in his entire life. <br /> I apologize that the room is so messy, Lalitha said. <br /> I like it. I love how you are. Are you hungry? I'm a little hungry. <br /> No, Walter. She smiled. I'm not hungry. But I can get you something. <br /> I was thinking, like, a glass of soy milk. Soy beverage.|兩點十七分，他驚嘆。這是他這輩子見過最奇怪的時間。<br />對不起，房間有點亂，拉莉莎說。<br />我喜歡。我喜歡你的樣子。你餓嗎？我有點餓。<br />不，沃爾特。她笑了。我不餓。但我可以幫你拿點東西。<br />我在想，也許來杯豆漿。|Freedom|Jonathan Franzen|unknown
02:17|2.17|One of the choppers stopped, did an about-turn and came back to me. The flare spluttered and faded, and now the glare of the spotlight blinded me. I sat very still. It was 2.17. Against the noise of the blades a deeper resonant sound bit into the chill black air.|其中一架直升機停下來，轉了一圈，又飛回我這裡。照明彈閃爍著逐漸熄滅，而探照燈的強光讓我睜不開眼。我一動也不動地坐著。現在是2:17。在旋翼聲之下，有一種更深沉的共鳴聲切入寒冷的黑夜。|The Ipcress File|Len Deighton|unknown
02:18|2:18 in the morning|It was 2:18 in the morning, and Donna could see no one else in any other office working so late.|現在是凌晨2:18，而唐娜看不見其他辦公室還有人這麼晚工作。|Moo|Jane Smiley|unknown
02:19|02.19|With the secondary reduction gear useless, there was no way the Petros Jupiter could proceed and at 02.19 the master contacted Land's End coastguard station on VHF to inform the watch officer of the situation and enquire about the availability of a tug.|由於次級減速齒輪失效，佩特羅斯·朱比特號無法繼續航行，在02:19時，船長透過VHF聯絡蘭茲角海岸警衛站，通知值班官員情況並詢問是否有拖船可用。|The Black Tide|Hammond Innes|sfw
02:20|Two-twenty|She turned abruptly to the nurse and asked the time. 'Two-twenty' 'Ah...Two-twenty!' Genevieve repeated, as though there was something urgent to be done.|她突然轉向護士問時間。「兩點二十分。」「啊……兩點二十分！」珍妮薇芙重複道，彷彿有什麼緊急的事情要做。|Southern Mail|Antoine de Saint Exupery|unknown
02:20|two twenty|The night of his third walk Lew slept in his own apartment. When his eyes opened at two twenty, by the green hands of his alarm, he knew that this time he'd actually been waiting for it in his sleep.|在他第三次散步的那一晚，盧在自己的公寓裡睡覺。當他的眼睛在兩點二十分睜開，看見鬧鐘綠色的指針時，他知道這次他其實是在睡夢中等待這一刻。|The Night People|Jack Finney|unknown
02:20|Twenty minutes after two|Twenty minutes after two, on my way to San Diego, listening to some weird, cacophanous music; no melodic line, no content.|兩點過二十分，在我前往聖地牙哥的路上，聽著一些奇怪而嘈雜的音樂；沒有旋律，也沒有內容。|Somewhere in Time (Bid Time Return)|Richard Matheson|unknown
02:21|2:21 A.M.|She woke up with a start, on a strange bed in a cold room. As rain pounded against the window, driven by a hammering wind, she remembered where she was and why she was still there.<br>For long tense moments, she didn’t move, letting the blurred edges of sleep slip away.<br>2:21 A.M.<br>So much for her vaguely sexual dreams.|她猛然驚醒，躺在一張陌生的床上，房間冰冷。雨水在強風中猛烈拍打窗戶，她想起自己在哪裡以及為什麼還在這裡。<br>在緊繃的幾個瞬間裡，她一動不動，讓模糊的睡意慢慢退去。<br>凌晨2:21。<br>她那些帶點性意味的夢就這樣結束了。|Code Name: Princess|Christina Skye|nsfw
02:21|2:21 a.m.|2:21 a.m. Lance-Corporal Hartmann emerged from the house in the Rue de Londres.|凌晨2:21，哈特曼下士從倫敦街的房子裡走了出來。|The Night of the Generals|Hans Hellmut Kirst|unknown
02:21|Two-twenty-one|It was the urge to look up at the sky. But of course there was no sun nor moon nor stars overhead. Darkness hung heavy over me. Each breath I took, each wet footstep, everything wanted to slide like mud to the ground. I lifted my left hand and pressed on the light of my digital wristwatch. Two-twenty-one. It was midnight when we headed underground, so only a little over two hours had passed. We continued walking down, down the narrow trench, mouths clamped tight.|那是一種想仰望天空的衝動。但當然，頭頂上沒有太陽、沒有月亮，也沒有星星。黑暗沉沉壓在我身上。我每一次呼吸、每一步濕滑的腳步，都像泥巴一樣想要滑落到地面。我抬起左手，按下數位腕錶的燈光。兩點二十一分。我們是在午夜時分進入地下的，所以才過了兩個多小時。我們繼續往下走，在狹窄的壕溝中一路前行，嘴巴緊閉。 |Hard-Boiled Wonderland and the End of the World|Haruki Murakami|unknown
02:22|twenty-two minutes past two|After two more visits, the most celebrated practitioner told Popanilla that his disorder was ‘unquestionably nervous;’ that he had over-excited himself by talking too much; that in future he must count five between each word he uttered, never ask any questions, and avoid society; that is, never stay at an evening party on any consideration later than twenty-two minutes past two, and never be induced by any persuasion to dine out more than once on the same day.|又看診了兩次之後，那位最著名的醫師告訴波帕尼拉，他的病症「毫無疑問是神經性的」；他因說話太多而過度興奮；未來他每說一個字都必須數到五，絕不可提問，並且要避免社交；也就是說，無論如何都不要在晚間聚會待到超過兩點二十二分，也絕不要被說服在同一天外出用餐超過一次。|The Voyage of Captain Popanilla|Benjamin Disraeli|sfw
02:22|2:22 A.M.|Abruptly her stomach growled. She had been too keyed up to eat very much after the accident, and now hunger pangs her in in earnest. <br>She glanced at the clock again.<br>2:22 A.M.|她的肚子突然咕嚕作響。自從事故之後，她一直太緊繃而吃不下多少東西，現在飢餓感強烈襲來。<br>她再次看了看時鐘。<br>凌晨2:22。|Code Name: Princess|Christina Skye|unknown
02:23|twenty-three minutes past two|Lying beside her husband, as close as possible given the narrowness of the bed, but also out of choice, how much it had cost them in the middle of the night to maintain some decorum, not to behave like those whom someone had referred to as pigs, the doctor's wife looked at her watch. It was twenty-three minutes past two.|她躺在丈夫身旁，在狹窄的床上盡可能靠近他——也是出於自願——他們在深夜裡為了維持某種體面，不像某些人被形容為豬那樣行事，付出了多大的代價。醫生的妻子看了看手錶。現在是兩點二十三分。|Blindness|José Saramago|sfw
02:24|2.24 am|It was 2.24 am. She stumbled out of bed, tripping on her shoes that she’d kicked off earlier and pulled on a jumper.|現在是凌晨2:24。她跌跌撞撞地下床，被先前踢掉的鞋子絆了一下，然後套上一件毛衣。|After You’d Gone|Maggie O’Farrell|sfw
02:25|2:25 in the morning|It's 2:25 in the morning, and Sean is calling. Stephen quietly slipped out of bed, and exited the bedroom. With Sean, it could be a family matter, a threat to the country, or countless things in between.|現在是凌晨2:25，尚恩正在打電話。史蒂芬悄悄下床，走出臥室。對於尚恩來說，可能是家庭問題，也可能是國家危機，或介於兩者之間的無數可能。|The Traitor|Ray Keating|sfw
02:25|2.25 am|You see it is time: 2.25 am. You get out of bed.|你看，時間到了：凌晨2:25。你起身下床。|Nineteen Eighty-Three: The Red Riding Quartet, Book Four|David Peace|unknown
02:26|2.26 am|Listened to a voicemail message left at 2.26 am by Claude.|他聽了一段在凌晨2:26由克勞德留下的語音訊息。|The Lighted Rooms|Richard Mason|unknown
02:27|2:27|The request was granted, but not until another form had been completed and signed. Dexter Hutchins put a collect call through to the Director of the CIA at 2:27 that morning.|這個請求被批准了，但還需要填寫並簽署另一份表格。德克斯特·哈欽斯在那天早上凌晨2:27撥了一通對方付費電話給CIA局長。|Honor Among Thieves|Jeffrey Archer|sfw
02:27|twenty-seven minutes past two|The hands of all the four thousand electric clocks in all the Bloomsbury Centre's four thousand rooms marked twenty-seven minutes past two.|布魯姆斯伯里中心四千個房間裡的四千個電鐘，全都顯示兩點二十七分。|Brave New World|Aldous Leonard Huxley|unknown
02:27|2.27 am|The moon didn’t shine again until 2.27 am. It was enough to show Wallander that he was positioned some distance below the tree.|直到凌晨2:27，月亮才再次露面。這足以讓瓦蘭德看見自己位於樹下相當遠的位置。|One Step Behind|Henning Mankell|unknown
02:28|2.28 am|2.28 am: Ran out of sheep and began counting other farmyard animals.|凌晨2:28：羊數完了，開始數其他農場動物。|Mr. Commitment|Mike Gayle|unknown
02:29|nearly 2:30 in the morning|He didn't have to deal with notoriously bad Italian drivers at nearly 2:30 in the morning, and the safehouse was just a few streets away from the Colosseum, a structure that had been standing in Rome since opening in 80 A.D.|他不用在凌晨將近2:30時面對那些臭名昭著的義大利駕駛，而安全屋就在羅馬鬥獸場幾條街之外，那座建築自公元80年啟用以來就矗立在羅馬。|Vatican Shadows|Ray Keating|sfw
02:30|two-thirty|“Oh, Daddy,” I said. Blubbering now. “He’s not dead. At least he wasn’t at two-thirty this morning. We’ve got to dig him up. We have to, because we buried him alive.”|「喔，爸爸，」我說，現在哭得抽抽搭搭。「他沒有死。至少今天凌晨兩點半時還沒有。我們必須把他挖出來。我們一定要，因為我們把他活埋了。」|If It Bleeds|Stephen King|unknown
02:30|half past two|She looked at her watch: half past two. A few minutes to calm down before she had to go.|她看了看手錶：兩點半。她還有幾分鐘可以冷靜下來。|The Locked Room|Maj Sjöwall & Per Wahlöö|unknown
02:30|2:30 a.m.|I'm in mufti myself: white gloves and matching tennis shoes. But I'm sorry to report that Jo is still in her Dr. Dentons. What're you wearing, Shirl? <br /> My old drum majorette's outfit. The one I wore to the State Finals. Listen, we can't tie up the phones like this.<br /> Why not? said Harry. Who's going to call at 2:30 a.m. with a better idea? Yippee, to quote Lew, we're having a party! What're we serving, Lew?<br /> Beer, I guess. Haven't got any wine, have we, Jo?<br /> Just for cooking.|我自己穿著便服：白手套和配套的網球鞋。但很遺憾地報告，喬仍穿著她的Dr. Dentons。你穿什麼，雪莉？<br />我舊的鼓樂隊隊長制服。我在州決賽時穿的那套。聽著，我們不能這樣佔用電話線。<br />為什麼不行？哈利說。凌晨兩點半還會有誰打電話來提出更好的主意？耶，引用盧的話，我們要開派對了！我們要準備什麼，盧？<br />大概是啤酒吧。沒有酒了吧，喬？<br />只剩做菜用的。|The Night People|Jack Finney|unknown
02:30|half past two|At about half past two she had been woken by the creak of footsteps out on the stairs. At first she had been frightened.|大約兩點半時，她被樓梯上傳來的腳步聲吱嘎聲吵醒。一開始她很害怕。|The Little Stranger|Sarah Waters|unknown
02:30|0230|Inc, I tried to pull her off about 0230, and there was this fucking… sound.|Inc，我大概在02:30試著把她拉開，然後出現了那個該死的……聲音。|Infinite Jest|David Foster Wallace|nsfw
02:30|2.30 am|It is 2.30 am and I am tight. As a tick, as a lord, as a newt. Must write this down before the sublime memories fade and blur.|現在是凌晨2:30，而我醉得很厲害。像蜱蟲、像貴族、像蠑螈一樣醉。得在那些崇高的記憶消失模糊之前把這些寫下來。|Any Human Heart|William Boyd|unknown
02:31|2.31 a.m.|And then I woke up because there were people shouting in the flat and it was 2.31 a.m. And one of the people was Father and I was frightened.|然後我醒來，因為公寓裡有人在喊叫，而現在是凌晨2:31。其中一個人是父親，我感到害怕。|The Curious Incident of the Dog in the Night-Time|Mark Haddon|sfw
02:32|2.32 a.m.|The last guests departed at 2.32 a.m., two hours and two minutes after the scheduled completion time.|最後一批客人在凌晨2:32離開，比預定結束時間晚了兩小時又兩分鐘。|The Rosie Project|Graeme Simsion|unknown
02:33|Two-thirty-three|But it wasn't going on! It was two-thirty-four, well. Two-thirty-three and nothing had happened. Suppose he got a room call, or the elevator night-bell rang, now.|但事情沒有發生！已經是2:34了，好吧。2:33，卻什麼都沒發生。也許他接到了房間電話，或者電梯的夜鈴響了。|A Swell-looking Babe|Jim Thompson|unknown
02:34|two-thirty-four|But it wasn't going on! It was two-thirty-four, well. Two-thirty-three and nothing had happened. Suppose he got a room call, or the elevator night-bell rang, now.|但事情沒有發生！已經是2:34了，好吧。2:33，卻什麼都沒發生。也許他接到了房間電話，或者電梯的夜鈴響了。|A Swell-looking Babe|Jim Thompson|unknown
02:35|2:35|Matson and the Chairman had driven back from Mark’s apartment at 2:35 that morning, their task completed. Matson had overslept by thirty minutes. The damned hotel had forgotten his wake-up call; you couldn’t trust anyone nowdays.|馬特森和董事長在那天早上凌晨2:35從馬克的公寓開車回來，他們的任務已經完成。馬特森多睡了三十分鐘。該死的飯店忘了叫醒服務；現在誰都不能相信。|Shall We Tell the President?|Jeffrey Archer|nsfw
02:35|two-thirty-five|I crept down the stairs careful to avoid the steps I knew would cry my presence to my father who had taken to sleeping on the sofa in the living room. In the kitchen I saw by moonlight that the hands of the wall clock read two-thirty-five.|我悄悄下樓，避開那些我知道會發出聲音、讓父親發現我行蹤的階梯。他已經開始在客廳的沙發上睡覺。在廚房裡，我借著月光看見牆上的時鐘指向兩點三十五分。|Ordinary Grace|William Kent Krueger|sfw
02:35|2:35 in the morning|The lit-up screen offered no information about the caller, but it did reveal that it was 2:35 in the morning.|發光的螢幕沒有顯示來電者資訊，但顯示現在是凌晨2:35。|Shifting Sands|Ray Keating|sfw
02:35|2:35 a.m.|Rorschach’s journal: Left Jacob’s house 2:35 a.m. He knows nothing about any attempt to discredit Dr. Manhattan. He has simply been used.|羅夏日記：凌晨2:35離開雅各布的家。他對任何抹黑曼哈頓博士的企圖一無所知。他只是被利用了。|Watchmen|Alan Moore and Dave Gibbons|unknown
02:35|2.35|For what happened at 2.35 we have the testimony of the priest, a young, intelligent, and well-educated person; of Patrolman William J. Monohan of the Central Station, an officer of the highest reliability who had paused at that part of his beat to inspect the crowd.|關於凌晨2:35發生的事情，我們有神父的證詞——一位年輕、聰明且受過良好教育的人——以及中央分局的巡警威廉·J·莫納漢的證詞，他是一位極為可靠的警官，當時正停在巡邏路線上查看人群。|The Haunter of the Dark|H.P. Lovecraft|unknown
02:36|2:36|“Drive safe,” says Ned. He texted me to send the van. That was at 2:36, I know because I looked at the clock, the art deco one right over there, see? Keeps perfect time. Then, I dunno, he just vanished.|「開車小心，」奈德說。他傳訊叫我把廂型車送過去。那是在2:36，我知道，因為我看了時鐘，就在那裡那個裝飾藝術風格的時鐘，看到嗎？走時非常準。然後，我不知道，他就這樣消失了。|Stone Mattress|Margaret Atwood|unknown
02:36|2.36 am|It was about 2.36 am when a provost colonel arrived to arrest me. At 2.36 1/2 I remembered the big insulating gauntlets. But even had I remembered before, what could I have done?|大約凌晨2:36，一名憲兵上校抵達逮捕我。在2:36又半分時，我想起了那雙大型絕緣手套。但即使我更早想起，又能做什麼呢？|The Ipcress File|Len Deighton|unknown
02:37|02:37|He was out at least a couple miles from the nearest gas station, and he’d thrown his cell phone out the window in Arkansas after briefly becoming convinced the NSA was tracking him. He plucked the kitchen timer from his pocket: 02:37:47. He would have to hoof it.|他至少離最近的加油站有幾英里遠，而且在阿肯色州時，他一度以為NSA在追蹤他，於是把手機丟出了窗外。他從口袋裡拿出廚房計時器：02:37:47。他必須徒步前進。|Ohio|Stephen Markley|unknown
02:37|Thirty-seven minutes past two|June 13, 1990. Thirty-seven minutes past two in the morning. And sixteen seconds.|1990年6月13日。凌晨兩點三十七分十六秒。|The Stand|Stephen King|unknown
02:38|twenty-two minutes to three|It was true that the striking apparatus had long ago failed to agree with the hands; and the hands themselves, owing to the accumulated inaccuracies of years, no longer denoted the real time; nevertheless, whenever it struck seven he could always be sure that the hands were pointing to a quarter-past twelve, and it was then just twenty-two minutes to three.|確實，報時裝置早已與指針不同步；而指針本身也因多年累積的誤差，不再顯示正確時間；然而，每當它敲七下時，他總能確定指針指在十二點十五分，而實際時間則是差二十二分三點。|Pharaoh's Broker|Ellsworth Douglass|sfw
02:39|2.39|Noo, there's a report come in fra' the station-master at Pinwherry that there was a gentleman tuk the 2.39 at Pinwherry.|不，從平惠里的站長那裡傳來一則報告，有位紳士搭上了平惠里的2:39列車。|Five Red Herrings|Dorothy L. Sayers|unknown
02:40|two-forty|When her watch showed two-forty, she was ready to leave. She put on her darkest coat, a large box of matches already in her pocket, and tied a scarf over her head.|當她的手錶顯示兩點四十分時，她準備離開了。她穿上最深色的大衣，口袋裡已經放好一大盒火柴，並在頭上圍上一條圍巾。|The Private Patient|P.D. James|sfw
02:40|2:40 a.m.|Miss Conover told investigators that at 2:40 a.m., Officer Martin Willis entered the diner and ordered coffee and donut.|科諾弗小姐告訴調查人員，在凌晨2:40，警官馬丁·威利斯走進餐館，點了咖啡和甜甜圈。|The Andromeda Strain|Michael Crichton|unknown
02:41|02.41|His aides had wanted a long, flowery announcement filled with stirring phrases and fulsome praise for their various generals. Eisenhower had tossed their suggestions aside and written - ah! there it is: The mission of this Allied force was fulfilled at 02.41 local time, May 7, 1945.|他的助手們原本希望發布一則冗長而華麗的公告，充滿激勵人心的語句與對各位將軍的溢美之詞。艾森豪把那些建議丟到一旁，自己寫下——啊，就是這句：這支盟軍部隊的任務於當地時間1945年5月7日02:41完成。|Moonwar|Ben Bova|sfw
02:42|02.42|This time it was a bird, a crow, wearing the goggles. Patterson had decrypted the telegram, and now read it quickly. GODDESS 4 reports that GENIUS left the salon at 02.42 ZULU.|這一次，是一隻鳥，一隻戴著護目鏡的烏鴉。帕特森已經解密了電報，現在迅速讀了出來。GODDESS 4 回報 GENIUS 在 02.42 ZULU 離開了沙龍。 |Night Heron|Adam Brookes|sfw
02:43|2:43|She settled back beside him. It's 2:43:12 am, Case. Got a readout chipped into my optic nerve.|她在他身旁坐回去。「現在是凌晨2:43:12，凱斯。我有一個植入視神經的讀數顯示。」|Neuromancer|William Gibson|unknown
02:43|02:43|Max woke from the nightmare with a gasp, eyes flying open in the pitch-black room. She blinked twice and muffled a groan as the 02:43 timestamp appeared in her vision. You've never even seen a real bear, she muttered.|麥克斯從惡夢中驚醒，猛地吸了一口氣，雙眼在漆黑的房間裡猛然睜開。她眨了兩下眼，當02:43的時間戳出現在視野中時，壓低聲音呻吟了一聲。「你甚至從沒見過真正的熊，」她喃喃道。|A Pale Light in the Black|K.B. Wagers|sfw
02:44|sixteen minutes to three|You got here at sixteen minutes to three. Ron looked at his watch.|「你是在差十六分三點到這裡的。」榮看了看手錶。|The Abominable Man|Maj Sjöwall|sfw
02:45|quarter to three|When he woke up it was already night, and the moon was shining into the room. He looked at his watch: it was a quarter to three. Sleep had left him; he sat down upon his bed and thought of the funeral of the old Countess.|當他醒來時已經是夜晚，月光照進房間。他看了看手錶：差一刻三點。睡意已離他而去；他坐在床上，想起那位老伯爵夫人的葬禮。|Queen of Spades|Alexsander S. Pushkin|sfw
02:45|Quarter to three|He glanced down at his watch. He had been smiling as he stroked her awake, and was smiling now. “Quarter to three. I sat in my stupid old motel room for almost two hours after we talked, trying to convince myself that what I was thinking couldn’t be true. Only I didn’t get where I am by dodging the truth.”|他低頭看了看手錶。他在撫摸她讓她醒來時在微笑，現在也在微笑。「差一刻三點。我在那間愚蠢的汽車旅館房間裡坐了將近兩個小時，在我們談話之後，試著說服自己我所想的事情不可能是真的。但我不會靠逃避真相走到今天。」|Full Dark, No Stars|Stephen King|unknown
02:45|0245h|0245h., Ennet House, the hours that are truly wee.|0245時，恩內特之家，那些真正微小的時刻。|Infinite Jest|David Foster Wallace|unknown
02:46|2:46 A.M.|WE NEVER KNOW, AT FIRST, if we are headed into a cooker or a smudge. At 2:46 A.M. last night, the lights went on upstairs. The bells went off, too, but I can’t say that I ever really hear them. In ten seconds, I was dressed and walking out the door of my room at the station.|一開始，我們從不知道自己是走向高壓鍋還是迷霧。昨晚凌晨2:46，樓上的燈亮了。警鈴也響了，但我不能說我真的聽見了它們。十秒內，我已經穿好衣服，走出車站的房間。|My Sister’s Keeper|Jodi Picoult|unknown
02:46|2.46 am|2.46 am. The chain drive whirred and the paper target slid down the darkened range, ducking in and out of shafts of yellow incandescent light. At the firing station, a figure waited in the shadows. As the target passed the twenty-five-foot mark, the man opened fire: eight shots-rapid, unhesitating.|凌晨2:46。鏈條驅動嗡嗡作響，紙靶在昏暗的射擊場中滑行，在黃色白熾燈的光束中忽隱忽現。在射擊位置，一個身影在陰影中等待。當靶子通過二十五英尺標記時，那人開火：八發子彈——快速、毫不遲疑。|Patriots|Steve Sohmer|unknown
02:46|Two forty-six|Vicki shoved her glasses at her face and peered at the clock. Two forty-six. 'I don't have time for this' she muttered, settling back against the pillows, heart still slamming against her ribs.|維琪把眼鏡推到臉上，看著時鐘。兩點四十六分。「我沒時間應付這些，」她喃喃說，靠回枕頭，心臟仍劇烈跳動。|Blood Lines|Tanya Huff|unknown
02:47|2.47 am|The glowing numbers read 2.47 am. Moisés sighs and turns back to the bathroom door. Finally, the doorknob turns and Conchita comes back to bed. She resumes her place next to Moisés. Relieved, he pulls her close.|發光的數字顯示凌晨2:47。莫伊塞斯嘆了口氣，轉回浴室門。終於，門把轉動，康奇塔回到床上，重新躺在他身旁。他鬆了一口氣，把她拉近。|The Book of Want|Daniel A. Olivas|unknown
02:47|2.47|It’s 2.47 when I notice that the girl’s here - a little earlier than last night. This time I stay up, waiting for her to appear. Other than the occasional blink I don’t close my eyes once.|現在是2:47，我注意到那個女孩來了——比昨晚稍微早一點。這次我保持清醒，等她出現。除了偶爾眨眼，我一次也沒有閉上眼睛。|Kafka on the Shore|Haruki Murakami|sfw
02:48|twelve minutes to three|And you keep quiet, Betty. There may be trouble. He almost pushed her off the desk toward Max. A second later he had darkened the room by flicking the switch by the foyer door. Through the door, the clock showed twelve minutes to three.|「你給我安靜點，貝蒂。可能會有麻煩。」他幾乎把她從桌子上推向麥克斯。下一秒，他按下門廳旁的開關讓房間陷入黑暗。透過門，時鐘顯示差十二分三點。|Blind Allies|Baynard Kendrick|sfw
02:49|2:49 a.m.|At 2:49 a.m., the town clerk walked back to the microphone and tapped it once again. The momentary silence was broken only by a pencil falling off a table and rolling across the floor.|在凌晨2:49，鎮書記走回麥克風，再次敲了一下。短暫的寂靜中，只有一支鉛筆從桌上掉落，在地板上滾動。|Mightier Than the Sword|Jeffrey Archer|sfw
02:50|2:50|When it was 2:50 and the bank, too, had not been attacked, it was clear this was not the day of the big coup.|當時間來到2:50，而銀行也沒有遭到攻擊時，很明顯這不是發動大政變的日子。|The Locked Room|Maj Sjöwall & Per Wahlöö|unknown
02:51|2:51 A.M.|Thursday 2:51 A.M.<br/>A very wet, very annoyed Michael Vance rapped on the door of Zeno Stantopoulos's darkened kafeneion. He'd walked the lonely back road into Iraklion in the dark, guiding himself by the rain-battered groves of plane trees, olive, and wild pear, trying to figure out what in hell was happening.|星期四 凌晨2:51<br/>全身濕透、極度惱火的麥可·凡斯敲打著芝諾·斯坦托普洛斯昏暗的咖啡館門。他沿著通往伊拉克利翁的孤獨後路步行而來，在雨打的梧桐、橄欖與野梨樹之間辨認方向，試圖搞清楚到底發生了什麼。|Project Daedalus|Thomas Hoover|nsfw
02:52|eight minutes to three in the morning|It was an impulse, born of aloneness. It was eight minutes to three in the morning, Sunday morning.|這是一種源自孤獨的衝動。那是星期日清晨差八分三點。|A Song in the Morning|Gerald Seymour|sfw
02:53|seven minutes to three|They reached the first roadblock on the outskirts of the town of Bulawayo, and Craig checked his wrist-watch. It was seven minutes to three in the morning.|他們抵達布拉瓦約鎮郊的第一個路障時，克雷格看了看手錶。現在是清晨差七分三點。|The Leopard Hunts in Darkness|Wilbur Smith|sfw
02:54|six minutes to three|The times have changed and I can tell you exactly when they did - The times changed at exactly six minutes to three last Friday morning.|時代已經改變，而我可以準確告訴你它何時改變——就在上週五清晨差六分三點的那一刻。|GB84|David Peace|sfw
02:55|five minutes to three|The dashboard clock showed five minutes to three, later than Theo had expected. The road, narrow and deserted, opened palely before them, then slid under the wheels like a strip of torn and soiled linen.|儀表板上的時鐘顯示差五分三點，比西奧預期的還晚。道路狹窄而空無一人，在他們面前蒼白地延展，然後像一條撕裂且骯髒的布條般滑過車輪下。|The Children of Men|P.D. James|sfw
02:55|2:55 a.m.|It's the way the world will end, Harry. Recorded cocktail music nuclear-powered to play on for centuries after all life has been destroyed. Selections from 'No, No, Nanette,' throughout eternity. That do you for 2:55 a.m.?|「這就是世界終結的方式，哈利。錄製好的雞尾酒音樂，以核能供電，在所有生命毀滅後仍持續播放數百年。《No, No, Nanette》的選曲，永遠循環。這樣的結局適合凌晨2:55嗎？」|The Night People|Jack Finney|unknown
02:55|2.55 am|Time to go: 2.55 am. Two-handed, Cec lifted his peak cap from the chair.|該走了：凌晨2:55。塞西爾雙手拿起椅子上的帽子。|Downriver|Iain Sinclair|unknown
02:56|2:56|It was 2:56 when the shovel touched the coffin. We all heard the sound and looked at each other.|當鏟子碰到棺材時，是2:56。我們都聽見了聲音，彼此對望。|Extremely Loud and Incredibly Close|Jonathan Safran Foer|unknown
02:57|02:57|It was 02:57 GMT. Yahaya slipped from his hiding place and cradled the syringe he had robbed from the ship's hospital in his right hand.|那是02:57 GMT。亞哈亞從藏身處滑出，右手抱著他從船上醫務室偷來的注射器。|Life Probe|Michael McCollum|sfw
02:58|two minutes to three|But generally it’s the other way, the slow way. She’ll turn that dial to a dead stop and freeze the sun there on the screen so it don’t move a scant hair for weeks, so not a leaf on a tree or a blade of grass in the pasture shimmers. The clock hands hang at two minutes to three and she’s liable to let them hang there till we rust.|但通常情況正好相反，是那種緩慢的方式。她會把旋鈕轉到停止，讓太陽停在螢幕上，幾週都不移動一絲一毫，讓樹葉與草地都不再顫動。時鐘的指針停在差兩分三點，而她可能就讓它一直停在那裡，直到我們生鏽。|One Flew Over the Cuckoo’s Nest|Ken Kesey|unknown
02:59|2:59 a.m.|He climbed off his bed at 2:59 a.m., fully rested, fully alert, walked over to the large trunk in the middle of the cabin and lifted its lid.|他在凌晨2:59從床上起身，精神飽滿、完全清醒，走到小屋中央的大箱子前，掀開蓋子。|Be Careful What You Wish For|Jeffrey Archer|sfw
02:59|2:59 A. M.|I wish it left sooner, Sophie said, but Lyon will have to do. <br /> Sooner? Langdon checked his watch 2:59 A. M. The train left in seven minutes and they didn’t even have tickets yet.|「我希望能更早出發，」蘇菲說，「但里昂也只能這樣了。」<br />「更早？」蘭登看了看手錶——凌晨2:59。火車七分鐘後就要開了，而他們甚至還沒有票。|The DaVinci Code|Dan Brown|unknown
02:59|2.59|I remembered arriving in this room at 2.59 one night. I remembered the sergeant who called me names: mostly Anglo-Saxon monosyllabic four-letter ones with an odd Commie thrown in for syntax.|我記得有一晚在2:59到達這個房間。我記得那個辱罵我的警官：大多是英語系單音節四字髒話，偶爾夾雜幾句共產主義者的詞語來調整語氣。|The Ipcress File|Len Deighton|unknown
03:00|3:00 A.M.|At 3:00 A.M., a gray DeSoto Diplomat cruised up and down Oliver Avenue. The lone occupant looked for any sign of movement---anything out of the ordinary.|凌晨3:00，一輛灰色的DeSoto Diplomat在奧利佛大道來回巡行。車上唯一的乘客在尋找任何動靜——任何不尋常的跡象。|Blue Springs|Peter Rennebohm|unknown
03:00|three o'clock in the morning|Worst of all was that Henrick used such pointed and mercilessly concrete examples. If he was preaching about mercy, he would describe the lot of the poor in such a way that the people could picture someone of the captain's many crofters leaving his home at three o'clock in the morning with a sack of grain on his back, how he slaved in the fields, how he often must go without the noon meal in order to get to the mill at last after thirteen hours of labor and after picking up his flour, return home through the woods, carrying his heavy load.|最糟的是亨里克總是舉出如此尖銳且毫不留情的具體例子。如果他在宣講仁慈，他會描述窮人的處境，讓人們能想像某位船長的佃農之一在凌晨三點背著一袋穀物離開家，如何在田裡辛勤勞作，如何常常為了在十三小時的勞動後趕到磨坊而錯過午餐，最後帶著麵粉穿過森林回家，背著沉重的負擔。|The Hammer of God|Bo Giertz|unknown
